trade_date,vix7,vix7_mode,vix7_d1,vix7_d2,vix7_code1,vix7_code2,vix14,vix14_mode,vix14_d1,vix14_d2,vix14_code1,vix14_code2,vix30,vix30_mode,vix30_d1,vix30_d2,vix30_code1,vix30_code2,n_expiry_used,n_expiry_near,n_expiry_near_ok,dte_near,F_near,K0_near,ba_ratio,strip_min,expiry_src,warnings,vix7_span,vix14_span,vix30_span,close_0050
2023-06-15,14.208838210271727,interp,6.0,13.0,202306,202306W4,14.307324818842543,interp,13.0,34.0,202306W4,202307,15.850105088198871,interp,13.0,34.0,202306W4,202307,6,3,3,6.0,17337.0,17300.0,0.4494747899159663,48.0,empirical,,7.0,21.0,21.0,33.259915186853966
2023-06-16,13.486253057973888,interp,5.0,12.0,202306,202306W4,14.161591551101626,interp,12.0,33.0,202306W4,202307,15.794399587450384,interp,12.0,33.0,202306W4,202307,6,3,3,5.0,17269.5,17250.0,0.4150397255326832,50.0,empirical,,7.0,21.0,21.0,33.171659157169366
2023-06-19,13.379187424684568,interp,2.0,9.0,202306,202306W4,14.507971734347816,interp,9.0,30.0,202306W4,202307,15.634398606599817,exact,30.0,30.0,202307,202307,6,3,3,2.0,17254.0,17250.0,0.4459064644275912,50.0,empirical,,7.0,21.0,0.0,33.09601113172542
2023-06-20,12.842044259048016,interp,1.0,8.0,202306,202306W4,14.657240807217642,interp,8.0,29.0,202306W4,202307,15.835520971279635,interp,29.0,57.0,202307,202308,6,3,3,1.0,17189.25,17150.0,0.4106626941133983,50.0,empirical,,7.0,21.0,28.0,32.91949907235622
2023-06-21,12.590201754324266,exact,7.0,7.0,202306W4,202306W4,13.681764606813417,exact,14.0,14.0,202307W1,202307W1,15.81577263300214,interp,28.0,56.0,202307,202308,6,4,3,7.0,17174.0,17150.0,0.5347577664568974,47.0,empirical,202306(d0):dte=0 < 1,0.0,0.0,28.0,32.91949907235622
2023-06-26,13.385229568097138,interp,2.0,9.0,202306W4,202307W1,14.78386321039249,interp,9.0,23.0,202307W1,202307,15.96270265266261,interp,23.0,51.0,202307,202308,7,3,3,2.0,17053.5,17050.0,0.4055119368694437,47.0,empirical,,7.0,14.0,28.0,32.7177710045057
2023-06-27,13.761476751617078,interp,1.0,8.0,202306W4,202307W1,14.937826621452531,interp,8.0,22.0,202307W1,202307,15.73084719441954,interp,22.0,50.0,202307,202308,7,3,3,1.0,16928.75,16900.0,0.3943413942776153,50.0,empirical,,7.0,14.0,28.0,32.50343493241453
2023-06-28,13.209925884212964,exact,7.0,7.0,202307W1,202307W1,13.720139319542303,exact,14.0,14.0,202307W2,202307W2,15.357335303090542,interp,21.0,49.0,202307,202308,7,4,3,7.0,16804.5,16800.0,0.4166214129183083,46.0,empirical,202306W4(d0):dte=0 < 1,0.0,0.0,28.0,32.55386694937715
2023-06-29,13.093299103315,interp,6.0,13.0,202307W1,202307W2,13.65652138237391,interp,13.0,20.0,202307W2,202307,15.140671630730326,interp,20.0,48.0,202307,202308,7,3,3,6.0,16796.5,16750.0,0.3855702123890136,47.0,empirical,,7.0,7.0,28.0,32.541258945136505
2023-06-30,12.006979522319996,interp,5.0,12.0,202307W1,202307W2,13.03255902934016,interp,12.0,19.0,202307W2,202307,14.585421022815478,interp,19.0,47.0,202307,202308,7,3,3,5.0,16837.0,16800.0,0.4336706823751735,48.0,empirical,,7.0,7.0,28.0,32.55386694937715
2023-07-03,13.200306574028234,interp,2.0,9.0,202307W1,202307W2,14.38421851812494,interp,9.0,16.0,202307W2,202307,14.943442602557308,interp,16.0,44.0,202307,202308,7,3,3,2.0,17085.0,17050.0,0.4723440222045059,48.0,empirical,,7.0,7.0,28.0,32.95732308507819
2023-07-04,12.397570867222454,interp,1.0,8.0,202307W1,202307W2,13.879508107513578,interp,8.0,15.0,202307W2,202307,14.433933144976136,interp,15.0,43.0,202307,202308,7,3,3,1.0,17152.5,17150.0,0.3533085304278501,50.0,empirical,,7.0,7.0,28.0,33.03297111052213
2023-07-05,12.570956424132712,exact,7.0,7.0,202307W2,202307W2,14.08051469123589,exact,14.0,14.0,202307,202307,14.344097209250467,interp,14.0,42.0,202307,202308,6,3,2,7.0,17031.0,17000.0,0.5393996247654784,52.0,empirical,202307W1(d0):dte=0 < 1,0.0,0.0,28.0,32.98253909355951
2023-07-06,14.333325563770511,interp,6.0,13.0,202307W2,202307,15.450228303679465,interp,13.0,41.0,202307,202308,15.246507242803895,interp,13.0,41.0,202307,202308,6,2,2,6.0,16711.5,16700.0,0.4908480074142725,52.0,empirical,,7.0,28.0,28.0,32.25127484760138
2023-07-07,14.71402300119879,interp,5.0,12.0,202307W2,202307,15.699612844562406,interp,12.0,40.0,202307,202308,15.666330240020004,interp,12.0,40.0,202307,202308,6,3,3,5.0,16661.0,16650.0,0.4644087938205585,54.0,empirical,,7.0,28.0,28.0,32.20084283063876
2023-07-10,16.689859536329184,interp,2.0,9.0,202307W2,202307,16.384355989359562,interp,9.0,37.0,202307,202308,16.217451239193963,interp,9.0,37.0,202307,202308,6,3,3,2.0,16578.0,16550.0,0.3625708916406591,56.0,empirical,,7.0,28.0,28.0,32.13780280943546
2023-07-11,15.250266390719544,interp,1.0,8.0,202307W2,202307,15.329561864683114,interp,8.0,36.0,202307,202308,15.40995532417187,interp,8.0,36.0,202307,202308,6,3,3,1.0,16897.0,16850.0,0.3934234370280882,56.0,empirical,,7.0,28.0,28.0,32.57908295785847
2023-07-12,15.547755998536545,exact,7.0,7.0,202307,202307,15.449839018079786,exact,14.0,14.0,202307W4,202307W4,15.65429077661517,interp,14.0,35.0,202307W4,202308,6,4,3,7.0,16924.0,16900.0,0.3939315636990055,45.0,empirical,202307W2(d0):dte=0 < 1,0.0,0.0,21.0,32.64212297906175
2023-07-13,15.151806600514403,interp,6.0,13.0,202307,202307W4,15.369876589191527,interp,13.0,34.0,202307W4,202308,15.808357935485276,interp,13.0,34.0,202307W4,202308,6,3,3,6.0,17084.5,17050.0,0.4223406754332039,47.0,empirical,,7.0,21.0,21.0,33.00775510204082
2023-07-14,14.373608937033977,interp,5.0,12.0,202307,202307W4,14.801410914799062,interp,12.0,33.0,202307W4,202308,15.351957408180144,interp,12.0,33.0,202307W4,202308,6,3,3,5.0,17290.0,17250.0,0.4879765859832305,49.0,empirical,,7.0,21.0,21.0,33.34817121653857
2023-07-17,15.457700924541564,interp,2.0,9.0,202307,202307W4,15.544983386637153,interp,9.0,30.0,202307W4,202308,15.675853660500236,exact,30.0,30.0,202308,202308,6,3,3,2.0,17289.5,17250.0,0.4583768721699756,54.0,empirical,,7.0,21.0,0.0,33.28513119533528
2023-07-18,16.18333063356707,interp,1.0,8.0,202307,202307W4,16.17646872550637,interp,8.0,29.0,202307W4,202308,16.21177791346501,interp,29.0,64.0,202308,202309,6,3,3,1.0,17221.0,17200.0,0.4434343434343434,55.0,empirical,,7.0,21.0,35.0,32.742987012987015
2023-07-19,16.178142973531266,exact,7.0,7.0,202307W4,202307W4,15.824961323974588,exact,14.0,14.0,202308W1,202308W1,16.21135719804903,interp,28.0,63.0,202308,202309,6,4,3,7.0,17119.5,17100.0,0.4541062801932367,46.0,empirical,202307(d0):dte=0 < 1,0.0,0.0,35.0,32.46561091969255
2023-07-20,15.288072973977997,interp,6.0,13.0,202307W4,202308W1,15.14144190155417,interp,13.0,27.0,202308W1,202308,15.921936180742266,interp,27.0,62.0,202308,202309,7,3,3,6.0,17167.0,17150.0,0.4318181818181818,48.0,empirical,,7.0,14.0,35.0,32.61690697058044
2023-07-21,14.194771705199674,interp,5.0,12.0,202307W4,202308W1,14.82409822828117,interp,12.0,26.0,202308W1,202308,15.672932003039111,interp,26.0,61.0,202308,202309,7,3,3,5.0,16991.0,16950.0,0.4882575757575758,48.0,empirical,,7.0,14.0,35.0,32.07476278823218
2023-07-24,15.027855418238282,interp,2.0,9.0,202307W4,202308W1,15.234303898402816,interp,9.0,23.0,202308W1,202308,15.81709194372495,interp,23.0,58.0,202308,202309,7,3,3,2.0,17024.0,17000.0,0.4137373737373737,50.0,empirical,,7.0,14.0,35.0,32.08737079247284
2023-07-25,14.702564370547226,interp,1.0,8.0,202307W4,202308W1,14.756174123291308,interp,8.0,22.0,202308W1,202308,15.2275255044656,interp,22.0,57.0,202308,202309,7,3,3,1.0,17223.75,17200.0,0.461010101010101,50.0,empirical,,7.0,14.0,35.0,32.49082692817387
2023-07-26,14.728631752771063,exact,7.0,7.0,202308W1,202308W1,14.26250421659044,exact,14.0,14.0,202308W2,202308W2,15.221581535795009,interp,21.0,56.0,202308,202309,7,4,3,7.0,17128.0,17100.0,0.4307199656135826,47.0,empirical,202307W4(d0):dte=0 < 1,0.0,0.0,35.0,32.402570898489266
2023-07-27,13.416168787274447,interp,6.0,13.0,202308W1,202308W2,13.835521748753536,interp,13.0,20.0,202308W2,202308,15.025271066287264,interp,20.0,55.0,202308,202309,7,3,3,6.0,17254.5,17250.0,0.4831818181818181,48.0,empirical,,7.0,7.0,35.0,32.654730983302414
2023-07-28,12.882652362143896,interp,5.0,12.0,202308W1,202308W2,13.801521903998596,interp,12.0,19.0,202308W2,202308,14.950787840929284,interp,19.0,54.0,202308,202309,7,3,3,5.0,17292.0,17250.0,0.459408005626493,49.0,empirical,,7.0,7.0,35.0,32.654730983302414
2023-07-31,15.467273258588984,interp,2.0,9.0,202308W1,202308W2,15.761204354823349,interp,9.0,16.0,202308W2,202308,15.973871026674376,interp,16.0,51.0,202308,202309,7,3,3,2.0,17127.0,17100.0,0.4387490287490287,50.0,empirical,,7.0,7.0,35.0,32.47821892393321
2023-08-01,14.879424598751118,interp,1.0,8.0,202308W1,202308W2,15.222789935670574,interp,8.0,15.0,202308W2,202308,15.409395316087076,interp,15.0,50.0,202308,202309,7,3,3,1.0,17195.25,17150.0,0.4404895104895105,50.0,empirical,,7.0,7.0,35.0,32.64212297906175
2023-08-02,17.151849501728694,exact,7.0,7.0,202308W2,202308W2,17.13199781865359,exact,14.0,14.0,202308,202308,16.43608343158612,interp,14.0,49.0,202308,202309,6,3,2,7.0,16815.5,16800.0,0.5997368421052631,50.0,empirical,202308W1(d0):dte=0 < 1,0.0,0.0,35.0,32.23866684336072
2023-08-04,15.751628446610786,interp,5.0,12.0,202308W2,202308,15.85201974378751,interp,12.0,47.0,202308,202309,15.33042867565489,interp,12.0,47.0,202308,202309,6,2,2,5.0,16832.5,16800.0,0.490506329113924,54.0,empirical,,7.0,35.0,35.0,32.08737079247284
2023-08-07,16.66667956924224,interp,2.0,9.0,202308W2,202308,15.97823771862246,interp,9.0,44.0,202308,202309,15.453218311598537,interp,9.0,44.0,202308,202309,6,2,2,2.0,17004.0,17000.0,0.4678571428571428,56.0,empirical,,7.0,35.0,35.0,32.402570898489266
2023-08-08,17.147431555295217,interp,1.0,8.0,202308W2,202308,16.472255012780362,interp,8.0,43.0,202308,202309,16.01479051101727,interp,8.0,43.0,202308,202309,6,2,2,1.0,16867.0,16850.0,0.4392857142857143,56.0,empirical,,7.0,35.0,35.0,32.02433077126955
2023-08-09,16.568936177068892,exact,7.0,7.0,202308,202308,15.84717936965954,exact,14.0,14.0,202308W4,202308W4,15.855560937672106,interp,14.0,42.0,202308W4,202309,6,3,2,7.0,16850.0,16850.0,0.3880434782608696,46.0,empirical,202308W2(d0):dte=0 < 1,0.0,0.0,28.0,32.07476278823218
2023-08-10,17.174956213178387,interp,6.0,13.0,202308,202308W4,16.611604068542768,interp,13.0,41.0,202308W4,202309,16.762922743642967,interp,13.0,41.0,202308W4,202309,6,2,2,6.0,16657.0,16650.0,0.4407608695652174,46.0,empirical,,7.0,28.0,28.0,31.873034720381664
2023-08-11,15.233822427962984,interp,5.0,12.0,202308,202308W4,15.694939983599426,interp,12.0,40.0,202308W4,202309,16.39924772179733,interp,12.0,40.0,202308W4,202309,6,3,3,5.0,16626.0,16600.0,0.4418858600350709,51.0,empirical,,7.0,28.0,28.0,31.847818711900345
2023-08-14,17.567304555270937,interp,2.0,9.0,202308,202308W4,17.30866864076447,interp,9.0,37.0,202308W4,202309,17.249992504883192,interp,9.0,37.0,202308W4,202309,6,3,3,2.0,16377.0,16350.0,0.4528933524629364,51.0,empirical,,7.0,28.0,28.0,31.393930559236683
2023-08-15,16.124456988018682,interp,1.0,8.0,202308,202308W4,16.376349281055717,interp,8.0,36.0,202308W4,202309,16.586717046501754,interp,8.0,36.0,202308W4,202309,6,3,3,1.0,16422.5,16400.0,0.3749131526909304,55.0,empirical,,7.0,28.0,28.0,31.44436257619932
2023-08-16,16.074175297508535,exact,7.0,7.0,202308W4,202308W4,16.02818568835494,exact,14.0,14.0,202308W5,202308W5,16.53828138902958,interp,14.0,35.0,202308W5,202309,6,4,3,7.0,16407.5,16400.0,0.4927422371866816,44.0,empirical,202308(d0):dte=0 < 1,0.0,0.0,21.0,31.280458521070766
2023-08-17,14.861744458466452,interp,6.0,13.0,202308W4,202308W5,15.341752449230263,interp,13.0,34.0,202308W5,202309,15.946055800829033,interp,13.0,34.0,202308W5,202309,7,3,3,6.0,16488.5,16450.0,0.4609427609427609,44.0,empirical,,7.0,21.0,21.0,31.419146567718
2023-08-18,15.810195617965476,interp,5.0,12.0,202308W4,202308W5,16.397982449063498,interp,12.0,33.0,202308W5,202309,16.8606006597438,interp,12.0,33.0,202308W5,202309,7,3,3,5.0,16389.5,16350.0,0.5342312008978675,45.0,empirical,,7.0,21.0,21.0,31.23002650410814
2023-08-21,17.067132011479178,interp,2.0,9.0,202308W4,202308W5,16.84946845863665,interp,9.0,30.0,202308W5,202309,16.750688927711817,exact,30.0,30.0,202309,202309,7,3,3,2.0,16374.0,16350.0,0.5138986396669613,47.0,empirical,,7.0,21.0,0.0,31.015690432016964
2023-08-22,16.867152176821566,interp,1.0,8.0,202308W4,202308W5,16.752095973497394,interp,8.0,29.0,202308W5,202309,16.622675533429813,interp,29.0,57.0,202309,202310,7,3,3,1.0,16431.75,16400.0,0.4417540256783756,47.0,empirical,,7.0,21.0,28.0,31.267850516830112
2023-08-23,16.712359252659255,exact,7.0,7.0,202308W5,202308W5,15.923381114389644,exact,14.0,14.0,202309W1,202309W1,16.13810018243399,interp,28.0,56.0,202309,202310,7,4,3,7.0,16573.0,16550.0,0.5517380264425182,45.0,empirical,202308W4(d0):dte=0 < 1,0.0,0.0,28.0,31.482186588921284
2023-08-24,13.87734788278882,interp,6.0,13.0,202308W5,202309W1,14.28020398476808,interp,13.0,27.0,202309W1,202309,15.112522942235856,interp,27.0,55.0,202309,202310,7,3,3,6.0,16774.5,16750.0,0.4771982867220963,49.0,empirical,,7.0,14.0,28.0,32.02433077126955
2023-08-25,15.1554041837182,interp,5.0,12.0,202308W5,202309W1,15.710606879524992,interp,12.0,26.0,202309W1,202309,16.41760259428178,interp,26.0,54.0,202309,202310,7,3,3,5.0,16449.5,16400.0,0.4355151797499806,53.0,empirical,,7.0,14.0,28.0,31.40653856347734
2023-08-28,15.31480788185092,interp,2.0,9.0,202308W5,202309W1,15.54332458438906,interp,9.0,23.0,202309W1,202309,15.531220899533796,interp,23.0,51.0,202309,202310,7,3,3,2.0,16506.5,16500.0,0.4609053497942386,53.0,empirical,,7.0,14.0,28.0,31.60826663132785
2023-08-29,14.087308411736654,interp,1.0,8.0,202308W5,202309W1,14.645200842186991,interp,8.0,22.0,202309W1,202309,14.803393243305871,interp,22.0,50.0,202309,202310,7,3,3,1.0,16642.25,16600.0,0.3624505008152807,53.0,empirical,,7.0,14.0,28.0,31.78477869069706
2023-08-30,12.866558223446123,exact,7.0,7.0,202309W1,202309W1,13.171740421262117,exact,14.0,14.0,202309W2,202309W2,13.900024183940507,interp,21.0,49.0,202309,202310,7,4,3,7.0,16736.5,16700.0,0.4887957139529466,45.0,empirical,202308W5(d0):dte=0 < 1,0.0,0.0,28.0,31.923466737344288
2023-08-31,12.975292591727754,interp,6.0,13.0,202309W1,202309W2,13.612895660867212,interp,13.0,20.0,202309W2,202309,14.144142551223563,interp,20.0,48.0,202309,202310,7,3,3,6.0,16649.5,16600.0,0.4062757614655558,47.0,empirical,,7.0,7.0,28.0,31.69652266101246
2023-09-01,12.49502762079902,interp,5.0,12.0,202309W1,202309W2,13.343134496103769,interp,12.0,19.0,202309W2,202309,13.809438661777705,interp,19.0,47.0,202309,202310,7,3,3,5.0,16665.5,16650.0,0.4758265558479662,47.0,empirical,,7.0,7.0,28.0,31.74695467797509
2023-09-04,12.876033716971923,interp,2.0,9.0,202309W1,202309W2,13.819316369742763,interp,9.0,16.0,202309W2,202309,13.626271789691511,interp,16.0,44.0,202309,202310,7,3,3,2.0,16795.0,16750.0,0.4631455131477434,47.0,empirical,,7.0,7.0,28.0,31.96129075006626
2023-09-05,13.070602947439408,interp,1.0,8.0,202309W1,202309W2,13.98053859867295,interp,8.0,15.0,202309W2,202309,13.68067849585278,interp,15.0,43.0,202309,202310,7,3,3,1.0,16775.0,16750.0,0.4145619114172573,49.0,empirical,,7.0,7.0,28.0,31.88564272462232
2023-09-06,12.615000390614613,exact,7.0,7.0,202309W2,202309W2,13.826073734008965,exact,14.0,14.0,202309,202309,13.419637066155232,interp,14.0,42.0,202309,202310,6,3,2,7.0,16727.0,16700.0,0.5251177394034537,49.0,empirical,202309W1(d0):dte=0 < 1,0.0,0.0,28.0,31.7721706864564
2023-09-07,12.925289339332515,interp,6.0,13.0,202309W2,202309,13.641011784254422,interp,13.0,41.0,202309,202310,13.42976669942354,interp,13.0,41.0,202309,202310,6,2,2,6.0,16584.0,16550.0,0.4929015084294587,49.0,empirical,,7.0,28.0,28.0,31.482186588921284
2023-09-08,12.48148958622457,interp,5.0,12.0,202309W2,202309,13.619200133438357,interp,12.0,40.0,202309,202310,13.646659053776744,interp,12.0,40.0,202309,202310,6,3,3,5.0,16580.5,16550.0,0.4456687663607661,49.0,empirical,,7.0,28.0,28.0,31.34349854227405
2023-09-11,15.51975709148169,interp,2.0,9.0,202309W2,202309,15.086207968088068,interp,9.0,37.0,202309,202310,14.562196349030016,interp,9.0,37.0,202309,202310,6,3,3,2.0,16450.5,16450.0,0.3894962532871424,49.0,empirical,,7.0,28.0,28.0,31.21741849986748
2023-09-12,14.2143161803647,interp,1.0,8.0,202309W2,202309,14.168985441990197,interp,8.0,36.0,202309,202310,14.134162635579711,interp,8.0,36.0,202309,202310,6,3,3,1.0,16572.5,16550.0,0.3857207199874105,53.0,empirical,,7.0,28.0,28.0,31.532618605883915
2023-09-13,13.86789416355712,exact,7.0,7.0,202309,202309,13.414003324367703,exact,14.0,14.0,202309W4,202309W4,13.895108707091966,interp,14.0,35.0,202309W4,202310,6,4,3,7.0,16579.0,16550.0,0.4321797207043108,45.0,empirical,202309W2(d0):dte=0 < 1,0.0,0.0,21.0,31.570442618605888
2023-09-14,13.93952658652818,interp,6.0,13.0,202309,202309W4,13.258830966512628,interp,13.0,34.0,202309W4,202310,13.705564918209951,interp,13.0,34.0,202309W4,202310,6,3,3,6.0,16838.5,16800.0,0.4801457194899818,45.0,empirical,,7.0,21.0,21.0,32.01172276702889
2023-09-15,12.321979247075545,interp,5.0,12.0,202309,202309W4,12.620422658922127,interp,12.0,33.0,202309W4,202310,13.353912008178284,interp,12.0,33.0,202309W4,202310,6,3,3,5.0,16904.5,16900.0,0.4569209910020954,49.0,empirical,,7.0,21.0,21.0,32.11258680095415
2023-09-18,13.813683501650228,interp,2.0,9.0,202309,202309W4,13.875162615056812,interp,9.0,30.0,202309W4,202310,14.070451703995865,exact,30.0,30.0,202310,202310,6,3,3,2.0,16708.5,16700.0,0.4605094927840829,52.0,empirical,,7.0,21.0,0.0,31.7721706864564
2023-09-19,14.050795672819358,interp,1.0,8.0,202309,202309W4,14.019381413688404,interp,8.0,29.0,202309W4,202310,14.046742934405524,interp,29.0,57.0,202310,202311,6,3,3,1.0,16606.75,16600.0,0.3949926439680538,52.0,empirical,,7.0,21.0,28.0,31.633482639809174
2023-09-20,14.010042287033626,exact,7.0,7.0,202309W4,202309W4,13.363617074022825,exact,14.0,14.0,202310W1,202310W1,14.054977855552773,interp,28.0,56.0,202310,202311,6,4,3,7.0,16556.5,16550.0,0.4650460043902666,45.0,empirical,202309(d0):dte=0 < 1,0.0,0.0,28.0,31.45697058043997
2023-09-21,14.403419190884936,interp,6.0,13.0,202309W4,202310W1,14.03927732060484,interp,13.0,27.0,202310W1,202310,14.604574179794351,interp,27.0,55.0,202310,202311,7,3,3,6.0,16309.0,16300.0,0.559338492078871,47.0,empirical,,7.0,14.0,28.0,30.95265041081368
2023-09-22,13.869663821045783,interp,5.0,12.0,202309W4,202310W1,14.030691291582686,interp,12.0,26.0,202310W1,202310,14.48064340879978,interp,26.0,54.0,202310,202311,7,3,3,5.0,16340.5,16300.0,0.5016903313049358,51.0,empirical,,7.0,14.0,28.0,30.927434402332366
2023-09-25,13.37678170622949,interp,2.0,9.0,202309W4,202310W1,13.62642506640322,interp,9.0,23.0,202310W1,202310,14.029523360221718,interp,23.0,51.0,202310,202311,7,3,3,2.0,16451.5,16450.0,0.4788472304012446,51.0,empirical,,7.0,14.0,28.0,31.1543784786642
2023-09-26,14.250927485997297,interp,1.0,8.0,202309W4,202310W1,14.399930968102028,interp,8.0,22.0,202310W1,202310,14.61618132469678,interp,22.0,50.0,202310,202311,7,3,3,1.0,16304.0,16300.0,0.4481159167411866,51.0,empirical,,7.0,14.0,28.0,30.78874635568513
2023-09-27,13.765847769500668,exact,7.0,7.0,202310W1,202310W1,13.348688802478058,exact,14.0,14.0,202310W2,202310W2,14.801180807839366,interp,21.0,49.0,202310,202311,7,4,3,7.0,16305.0,16300.0,0.4689085670110338,45.0,empirical,202309W4(d0):dte=0 < 1,0.0,0.0,28.0,30.801354359925792
2023-09-28,12.567561405964716,interp,6.0,13.0,202310W1,202310W2,12.912330815810703,interp,13.0,20.0,202310W2,202310,14.278388359959669,interp,20.0,48.0,202310,202311,7,3,3,6.0,16360.0,16350.0,0.496078431372549,45.0,empirical,,7.0,7.0,28.0,30.927434402332366
2023-10-02,12.351964369815637,interp,2.0,9.0,202310W1,202310W2,13.43550743327813,interp,9.0,16.0,202310W2,202310,13.936364426093672,interp,16.0,44.0,202310,202311,7,3,3,2.0,16547.0,16500.0,0.5046594982078854,45.0,empirical,,7.0,7.0,28.0,31.3308905380334
2023-10-03,13.183414382532169,interp,1.0,8.0,202310W1,202310W2,14.44577198125814,interp,8.0,15.0,202310W2,202310,14.92187906109414,interp,15.0,43.0,202310,202311,7,3,3,1.0,16420.75,16400.0,0.4231499051233396,51.0,empirical,,7.0,7.0,28.0,31.14177047442353
2023-10-04,14.511594243929665,exact,7.0,7.0,202310W2,202310W2,15.840025346304865,exact,14.0,14.0,202310,202310,16.106134305471766,interp,14.0,42.0,202310,202311,6,3,2,7.0,16244.0,16200.0,0.556199944766639,51.0,empirical,202310W1(d0):dte=0 < 1,0.0,0.0,28.0,30.738314338722507
2023-10-05,12.376815952318072,interp,6.0,13.0,202310W2,202310,14.107139868908869,interp,13.0,41.0,202310,202311,14.742861989725014,interp,13.0,41.0,202310,202311,6,2,2,6.0,16449.0,16400.0,0.5386784850926671,51.0,empirical,,7.0,28.0,28.0,31.17959448714551
2023-10-06,12.324932139857564,interp,5.0,12.0,202310W2,202310,13.826550250187006,interp,12.0,40.0,202310,202311,14.598400793016204,interp,12.0,40.0,202310,202311,6,3,3,5.0,16516.0,16500.0,0.5341246244994612,51.0,empirical,,7.0,28.0,28.0,31.293066525311424
2023-10-11,13.623016225646886,exact,7.0,7.0,202310,202310,13.811471925723168,exact,14.0,14.0,202310W4,202310W4,14.348533020394566,interp,14.0,35.0,202310W4,202311,6,4,3,7.0,16715.0,16700.0,0.5509233371302337,45.0,empirical,202310W2(d0):dte=0 < 1,0.0,0.0,21.0,31.83521070765969
2023-10-12,12.58474229854797,interp,6.0,13.0,202310,202310W4,13.175397372621758,interp,13.0,34.0,202310W4,202311,14.079380500876605,interp,13.0,34.0,202310W4,202311,6,3,3,6.0,16848.5,16800.0,0.5451343876933713,49.0,empirical,,7.0,21.0,21.0,32.09997879671349
2023-10-13,13.17021451090623,interp,5.0,12.0,202310,202310W4,13.815441425188045,interp,12.0,33.0,202310W4,202311,14.624505468753934,interp,12.0,33.0,202310W4,202311,6,3,3,5.0,16770.5,16750.0,0.4583031910618118,52.0,empirical,,7.0,21.0,21.0,32.01172276702889
